gene,condition,padj,status,padj_other,celltype
Arhgef7,F1_Aged,7.459318994852529e-11,shared,0.0133597780432704,Coronary_EC
Asb3,F1_Aged,5.85830801077767e-6,shared,3.3743794362236e-4,Coronary_EC
Atp1b3,F1_Aged,6.71850253448196e-6,shared,1.5695023121657e-4,Coronary_EC
Bclaf1,F1_Aged,1.77962672524655e-9,shared,7.15648577560916e-7,Coronary_EC
Capza1,F1_Aged,9.73890707854508e-12,shared,1.99330412329982e-6,Coronary_EC
Ccdc50,F1_Aged,7.51605726411951e-7,shared,1.7282280739893e-4,Coronary_EC
Cd47,F1_Aged,1.77949217704104e-6,shared,3.3593470102948e-4,Coronary_EC
Cilk1,F1_Aged,2.08647577687362e-7,shared,3.24392878247566e-5,Coronary_EC
Cish,F1_Aged,0.0282256016633878,shared,7.1446011370968e-4,Coronary_EC
Coro6,F1_Aged,0.0985003182954487,shared,0.0152614811838401,Coronary_EC
Csnk1g3,F1_Aged,0.0566589222659018,shared,0.0109099140609461,Coronary_EC
Cuedc1,F1_Aged,3.13248842232783e-8,shared,0.0499262095218059,Coronary_EC
Cul5,F1_Aged,7.933109371660499e-12,shared,0.0104488425132213,Coronary_EC
Cyld,F1_Aged,1.86910568171926e-10,shared,3.21388386328986e-5,Coronary_EC
Dgkd,F1_Aged,0.00380927239105413,shared,0.0107283602861493,Coronary_EC
Dhrs11,F1_Aged,0.0880850653957233,shared,0.00678333831066118,Coronary_EC
Dock6,F1_Aged,0.0367896348394267,shared,3.21984638486204e-5,Coronary_EC
Epha4,F1_Aged,0.00247419289027905,shared,3.40350009352193e-7,Coronary_EC
Eprs1,F1_Aged,0.0676550659478852,shared,0.0174531523704148,Coronary_EC
Fam135a,F1_Aged,1.00040327017278e-5,shared,0.0106078764656047,Coronary_EC
Fam222b,F1_Aged,4.01234757780598e-6,shared,3.74926827317018e-6,Coronary_EC
Farp1,F1_Aged,2.1528208426565e-4,shared,1.49358486063205e-8,Coronary_EC
Gm12940,F1_Aged,0.0131219707600735,shared,2.10181503311739e-5,Coronary_EC
Gpbp1l1,F1_Aged,1.11291249225084e-5,shared,0.0040721127519965,Coronary_EC
Hs2st1,F1_Aged,0.0643389474160971,shared,8.6285619911864e-4,Coronary_EC
Kcnip2,F1_Aged,7.04384640307675e-7,shared,1.07631924499e-5,Coronary_EC
Lrrk2,F1_Aged,1.3706435776733e-4,shared,2.7957701855316e-4,Coronary_EC
Ly6c1,F1_Aged,3.5973177890559e-4,shared,0.0639707065417578,Coronary_EC
Map3k3,F1_Aged,4.24970900213346e-5,shared,1.05509130823465e-8,Coronary_EC
Mrps9,F1_Aged,8.49988534047988e-6,shared,1.6123823598517e-4,Coronary_EC
Msra,F1_Aged,1.8537251484407801e-9,shared,0.019948944458584,Coronary_EC
Nemf,F1_Aged,0.0737971944781274,shared,1.4765309081015e-4,Coronary_EC
Papola,F1_Aged,3.1649251998375e-6,shared,2.65487373340745e-6,Coronary_EC
Pbx3,F1_Aged,1.21546160174173e-8,shared,8.6285619911864e-4,Coronary_EC
Pcbp2,F1_Aged,0.0892836783913492,shared,0.00352029484419234,Coronary_EC
Peli2,F1_Aged,0.0179790000732324,shared,6.7678049920085e-4,Coronary_EC
Pkn2,F1_Aged,0.069883031475554,shared,9.86262520273714e-8,Coronary_EC
Podxl,F1_Aged,0.027159931835243,shared,5.86087203720973e-6,Coronary_EC
Pptc7,F1_Aged,8.60207466548538e-9,shared,0.00319825104317828,Coronary_EC
Prkacb,F1_Aged,4.6010925188438e-8,shared,0.0736341594340305,Coronary_EC
Prpf39,F1_Aged,0.0287116961904172,shared,2.0753049376949e-6,Coronary_EC
Ptpn2,F1_Aged,3.98061479939774e-8,shared,1.96086247967066e-6,Coronary_EC
Rbms2,F1_Aged,0.0783427790571028,shared,0.0403103408677027,Coronary_EC
Rnf216,F1_Aged,0.0388155802798746,shared,3.07924090229694e-5,Coronary_EC
Rubcn,F1_Aged,0.0384926912663222,shared,1.3185227343016e-4,Coronary_EC
Scaf4,F1_Aged,0.00189663188165079,shared,2.46919544457934e-6,Coronary_EC
Setx,F1_Aged,1.2259174772302e-4,shared,0.00423084591298043,Coronary_EC
Smap1,F1_Aged,0.0182578340668725,shared,6.978938728868571e-9,Coronary_EC
Snx25,F1_Aged,0.0779543356151293,shared,8.04848101008688e-7,Coronary_EC
Snx3,F1_Aged,1.33747298255288e-8,shared,6.7678049920085e-4,Coronary_EC
Suclg2,F1_Aged,0.0337398277035283,shared,5.6920051613397e-5,Coronary_EC
Thada,F1_Aged,7.09743666300583e-6,shared,0.0361234213676959,Coronary_EC
Tmpo,F1_Aged,0.0367896348394267,shared,5.9939133398689e-4,Coronary_EC
Tnpo3,F1_Aged,0.00810056269133265,shared,0.0107319664846555,Coronary_EC
Trappc8,F1_Aged,0.00451930974402901,shared,0.0233336764421391,Coronary_EC
Trmt1l,F1_Aged,0.0559266014849219,shared,0.00132162052839154,Coronary_EC
Wdr37,F1_Aged,1.530384390968e-10,shared,5.6920051613397e-5,Coronary_EC
Yap1,F1_Aged,1.1009966626333e-4,shared,0.024837884430748,Coronary_EC
Zmym5,F1_Aged,1.58105526174297e-7,shared,7.45765004565008e-6,Coronary_EC
Zup1,F1_Aged,0.00149615866465287,shared,3.19974585214433e-8,Coronary_EC
Zzz3,F1_Aged,3.0439388966153202e-9,shared,0.0163299974843411,Coronary_EC
Acat1,F1_Young,0.0160204140737563,shared,7.1819411147937e-4,Coronary_EC
Amd1,F1_Young,0.00339435569931092,shared,5.4547972971078e-4,Coronary_EC
Anxa3,F1_Young,0.00634984956398808,shared,0.00531071950721601,Coronary_EC
Arhgef7,F1_Young,0.0133597780432704,shared,7.459318994852529e-11,Coronary_EC
Asb3,F1_Young,3.3743794362236e-4,shared,5.85830801077767e-6,Coronary_EC
Atp1b3,F1_Young,1.5695023121657e-4,shared,6.71850253448196e-6,Coronary_EC
Bclaf1,F1_Young,7.15648577560916e-7,shared,1.77962672524655e-9,Coronary_EC
Capza1,F1_Young,1.99330412329982e-6,shared,9.73890707854508e-12,Coronary_EC
Ccdc50,F1_Young,1.7282280739893e-4,shared,7.51605726411951e-7,Coronary_EC
Cd47,F1_Young,3.3593470102948e-4,shared,1.77949217704104e-6,Coronary_EC
Cilk1,F1_Young,3.24392878247566e-5,shared,2.08647577687362e-7,Coronary_EC
Cish,F1_Young,7.1446011370968e-4,shared,0.0282256016633878,Coronary_EC
Coro6,F1_Young,0.0152614811838401,shared,0.0985003182954487,Coronary_EC
Csnk1g3,F1_Young,0.0109099140609461,shared,0.0566589222659018,Coronary_EC
Cuedc1,F1_Young,0.0499262095218059,shared,3.13248842232783e-8,Coronary_EC
Cul5,F1_Young,0.0104488425132213,shared,7.933109371660499e-12,Coronary_EC
Cyld,F1_Young,3.21388386328986e-5,shared,1.86910568171926e-10,Coronary_EC
Dgkd,F1_Young,0.0107283602861493,shared,0.00380927239105413,Coronary_EC
Dhrs11,F1_Young,0.00678333831066118,shared,0.0880850653957233,Coronary_EC
Dock6,F1_Young,3.21984638486204e-5,shared,0.0367896348394267,Coronary_EC
Epha4,F1_Young,3.40350009352193e-7,shared,0.00247419289027905,Coronary_EC
Eprs1,F1_Young,0.0174531523704148,shared,0.0676550659478852,Coronary_EC
Fam135a,F1_Young,0.0106078764656047,shared,1.00040327017278e-5,Coronary_EC
Fam222b,F1_Young,3.74926827317018e-6,shared,4.01234757780598e-6,Coronary_EC
Farp1,F1_Young,1.49358486063205e-8,shared,2.1528208426565e-4,Coronary_EC
Gm12940,F1_Young,2.10181503311739e-5,shared,0.0131219707600735,Coronary_EC
Gpbp1l1,F1_Young,0.0040721127519965,shared,1.11291249225084e-5,Coronary_EC
Hs2st1,F1_Young,8.6285619911864e-4,shared,0.0643389474160971,Coronary_EC
Kcnip2,F1_Young,1.07631924499e-5,shared,7.04384640307675e-7,Coronary_EC
Lrrk2,F1_Young,2.7957701855316e-4,shared,1.3706435776733e-4,Coronary_EC
Ly6c1,F1_Young,0.0639707065417578,shared,3.5973177890559e-4,Coronary_EC
Map3k3,F1_Young,1.05509130823465e-8,shared,4.24970900213346e-5,Coronary_EC
Mrps9,F1_Young,1.6123823598517e-4,shared,8.49988534047988e-6,Coronary_EC
Msra,F1_Young,0.019948944458584,shared,1.8537251484407801e-9,Coronary_EC
Nemf,F1_Young,1.4765309081015e-4,shared,0.0737971944781274,Coronary_EC
Papola,F1_Young,2.65487373340745e-6,shared,3.1649251998375e-6,Coronary_EC
Pbx3,F1_Young,8.6285619911864e-4,shared,1.21546160174173e-8,Coronary_EC
Pcbp2,F1_Young,0.00352029484419234,shared,0.0892836783913492,Coronary_EC
Peli2,F1_Young,6.7678049920085e-4,shared,0.0179790000732324,Coronary_EC
Pkn2,F1_Young,9.86262520273714e-8,shared,0.069883031475554,Coronary_EC
Podxl,F1_Young,5.86087203720973e-6,shared,0.027159931835243,Coronary_EC
Pptc7,F1_Young,0.00319825104317828,shared,8.60207466548538e-9,Coronary_EC
Prkacb,F1_Young,0.0736341594340305,shared,4.6010925188438e-8,Coronary_EC
Prpf39,F1_Young,2.0753049376949e-6,shared,0.0287116961904172,Coronary_EC
Ptpn2,F1_Young,1.96086247967066e-6,shared,3.98061479939774e-8,Coronary_EC
Rbms2,F1_Young,0.0403103408677027,shared,0.0783427790571028,Coronary_EC
Rnf216,F1_Young,3.07924090229694e-5,shared,0.0388155802798746,Coronary_EC
Rubcn,F1_Young,1.3185227343016e-4,shared,0.0384926912663222,Coronary_EC
Scaf4,F1_Young,2.46919544457934e-6,shared,0.00189663188165079,Coronary_EC
Setx,F1_Young,0.00423084591298043,shared,1.2259174772302e-4,Coronary_EC
Smap1,F1_Young,6.978938728868571e-9,shared,0.0182578340668725,Coronary_EC
Snx25,F1_Young,8.04848101008688e-7,shared,0.0779543356151293,Coronary_EC
Snx3,F1_Young,6.7678049920085e-4,shared,1.33747298255288e-8,Coronary_EC
Suclg2,F1_Young,5.6920051613397e-5,shared,0.0337398277035283,Coronary_EC
Thada,F1_Young,0.0361234213676959,shared,7.09743666300583e-6,Coronary_EC
Tmpo,F1_Young,5.9939133398689e-4,shared,0.0367896348394267,Coronary_EC
Tnpo3,F1_Young,0.0107319664846555,shared,0.00810056269133265,Coronary_EC
Trappc8,F1_Young,0.0233336764421391,shared,0.00451930974402901,Coronary_EC
Trmt1l,F1_Young,0.00132162052839154,shared,0.0559266014849219,Coronary_EC
Wdr37,F1_Young,5.6920051613397e-5,shared,1.530384390968e-10,Coronary_EC
Yap1,F1_Young,0.024837884430748,shared,1.1009966626333e-4,Coronary_EC
Zmym5,F1_Young,7.45765004565008e-6,shared,1.58105526174297e-7,Coronary_EC
Zup1,F1_Young,3.19974585214433e-8,shared,0.00149615866465287,Coronary_EC
Zzz3,F1_Young,0.0163299974843411,shared,3.0439388966153202e-9,Coronary_EC
2610037D02Rik,F1_Aged,4.4324989357503e-4,aged_only,1,Coronary_EC
5330438D12Rik,F1_Aged,1.267458206497e-4,aged_only,0.113659079385572,Coronary_EC
9330159M07Rik,F1_Aged,0.00645739569870051,aged_only,1,Coronary_EC
Adamtsl3,F1_Aged,2.18802448143437e-8,aged_only,1,Coronary_EC
Adamtsl5,F1_Aged,0.0284811863861857,aged_only,1,Coronary_EC
Adhfe1,F1_Aged,0.0137254770608129,aged_only,0.119678194945557,Coronary_EC
Adra1a,F1_Aged,0.0237469700605821,aged_only,1,Coronary_EC
Afap1l1,F1_Aged,3.24582309315271e-6,aged_only,1,Coronary_EC
Agfg1,F1_Aged,0.0278385779435484,aged_only,0.374913803047681,Coronary_EC
Ago3,F1_Aged,1.07681916267025e-14,aged_only,1,Coronary_EC
Ankrd33b,F1_Aged,1.02733144038255e-5,aged_only,1,Coronary_EC
Anks1,F1_Aged,3.1649251998375e-6,aged_only,1,Coronary_EC
Ap1g1,F1_Aged,0.0216809581473006,aged_only,1,Coronary_EC
Arhgap42,F1_Aged,1.2884468217859e-7,aged_only,1,Coronary_EC
Asb14,F1_Aged,0.0203577676771467,aged_only,1,Coronary_EC
Ash1l,F1_Aged,0.0164256528361305,aged_only,1,Coronary_EC
Asxl1,F1_Aged,3.1762152479909204e-14,aged_only,1,Coronary_EC
BC005537,F1_Aged,0.00225403838264375,aged_only,1,Coronary_EC
Banp,F1_Aged,1.11029533340183e-8,aged_only,1,Coronary_EC
Bcl2,F1_Aged,5.91992847726055e-6,aged_only,1,Coronary_EC
Bdp1,F1_Aged,2.7175243120367397e-11,aged_only,1,Coronary_EC
Brd10,F1_Aged,3.96399297985825e-7,aged_only,1,Coronary_EC
Btaf1,F1_Aged,0.0602870048685914,aged_only,1,Coronary_EC
Cald1,F1_Aged,0.0170926660652708,aged_only,1,Coronary_EC
Camk2d,F1_Aged,0.00151848457127333,aged_only,1,Coronary_EC
Cdc73,F1_Aged,0.0224573247599977,aged_only,1,Coronary_EC
Cdk14,F1_Aged,9.16004301007097e-5,aged_only,1,Coronary_EC
Cep350,F1_Aged,8.49988534047988e-6,aged_only,1,Coronary_EC
Cfl2,F1_Aged,0.0633116842763296,aged_only,1,Coronary_EC
Clcn3,F1_Aged,1.02086225467092e-10,aged_only,0.435459529052182,Coronary_EC
Colec12,F1_Aged,4.53554455965932e-10,aged_only,1,Coronary_EC
Cox7a2,F1_Aged,9.8422646829907e-6,aged_only,1,Coronary_EC
Cpped1,F1_Aged,0.00311723810292475,aged_only,1,Coronary_EC
Cwc27,F1_Aged,3.63232972341658e-12,aged_only,1,Coronary_EC
D830032E09Rik,F1_Aged,1.4367745586064e-4,aged_only,1,Coronary_EC
Dennd2b,F1_Aged,1.29121615591837e-6,aged_only,1,Coronary_EC
Dicer1,F1_Aged,0.0145668524086105,aged_only,0.456721418133243,Coronary_EC
Dnajb4,F1_Aged,0.00217948274112814,aged_only,1,Coronary_EC
Dnajb6,F1_Aged,0.0520736196876877,aged_only,0.303160501355296,Coronary_EC
Dync1h1,F1_Aged,8.19950021174998e-12,aged_only,1,Coronary_EC
Eepd1,F1_Aged,3.1180516324483803e-10,aged_only,1,Coronary_EC
Ets1,F1_Aged,2.3944594226666e-4,aged_only,1,Coronary_EC
Fam117b,F1_Aged,1.08001874841612e-14,aged_only,1,Coronary_EC
Fbxo3,F1_Aged,2.95100821267795e-7,aged_only,1,Coronary_EC
Fbxw4,F1_Aged,1.20825609601995e-9,aged_only,1,Coronary_EC
Fip1l1,F1_Aged,0.0773595122782144,aged_only,1,Coronary_EC
Fnbp1,F1_Aged,4.64304287839974e-5,aged_only,1,Coronary_EC
Fndc3a,F1_Aged,2.21442400350467e-5,aged_only,1,Coronary_EC
Foxj3,F1_Aged,2.7546235023292698e-12,aged_only,1,Coronary_EC
Gapvd1,F1_Aged,0.0139489432602709,aged_only,0.648128315986586,Coronary_EC
Gata6os,F1_Aged,8.136498559044221e-9,aged_only,1,Coronary_EC
Gdi2,F1_Aged,0.0737971944781274,aged_only,1,Coronary_EC
Gigyf2,F1_Aged,0.0178953571102913,aged_only,1,Coronary_EC
Gm12002,F1_Aged,4.9496828528264905e-9,aged_only,1,Coronary_EC
Gm12353,F1_Aged,2.23392901665124e-10,aged_only,0.148874642270542,Coronary_EC
Gm13938,F1_Aged,0.0676550659478852,aged_only,1,Coronary_EC
Gm8189,F1_Aged,2.98489545638099e-5,aged_only,0.76783149260787,Coronary_EC
Hmbox1,F1_Aged,3.79339016519377e-8,aged_only,1,Coronary_EC
Hspb1,F1_Aged,0.00382122238433284,aged_only,1,Coronary_EC
Ide,F1_Aged,0.0170077987444191,aged_only,1,Coronary_EC
Il15ra,F1_Aged,0.025624808922344,aged_only,0.886350080046834,Coronary_EC
Ints8,F1_Aged,0.00677835195057031,aged_only,1,Coronary_EC
Ipo11,F1_Aged,0.0417363979716609,aged_only,1,Coronary_EC
Itfg1,F1_Aged,6.88839590458294e-5,aged_only,0.42372962478798,Coronary_EC
Jmy,F1_Aged,0.0258875421118537,aged_only,1,Coronary_EC
Kalrn,F1_Aged,5.769953384769321e-9,aged_only,1,Coronary_EC
Kcmf1,F1_Aged,2.2569796119648e-4,aged_only,1,Coronary_EC
Kcnt2,F1_Aged,0.00759809234417757,aged_only,1,Coronary_EC
Khdc4,F1_Aged,0.0450255269106188,aged_only,1,Coronary_EC
Kiz,F1_Aged,0.00175008049535494,aged_only,1,Coronary_EC
Klf13,F1_Aged,2.7891833011979003e-10,aged_only,1,Coronary_EC
Klhl7,F1_Aged,0.00601531351932223,aged_only,1,Coronary_EC
Kpna3,F1_Aged,1.47700779007111e-8,aged_only,1,Coronary_EC
Krit1,F1_Aged,0.00628560585535346,aged_only,1,Coronary_EC
Lrrc3b,F1_Aged,0.0219499467136964,aged_only,1,Coronary_EC
Man1a,F1_Aged,0.0113680336549457,aged_only,1,Coronary_EC
Man1a2,F1_Aged,5.748520112938531e-9,aged_only,0.994354633646257,Coronary_EC
Mapre2,F1_Aged,0.0407607579149542,aged_only,1,Coronary_EC
Mcl1,F1_Aged,1.6899340284498e-4,aged_only,1,Coronary_EC
Mdm4,F1_Aged,0.00628560585535346,aged_only,0.576298160116483,Coronary_EC
Mef2c,F1_Aged,8.6181206602014e-4,aged_only,1,Coronary_EC
Mga,F1_Aged,0.00397173728058826,aged_only,1,Coronary_EC
Miga2,F1_Aged,0.0268490399199946,aged_only,1,Coronary_EC
Mpc2,F1_Aged,0.0193857945166924,aged_only,1,Coronary_EC
Mtch2,F1_Aged,4.01234757780598e-6,aged_only,1,Coronary_EC
Mtdh,F1_Aged,8.8367466811994e-4,aged_only,1,Coronary_EC
Mtpap,F1_Aged,1.86857228345003e-7,aged_only,0.564244919476095,Coronary_EC
Myh6,F1_Aged,0.013417934328903,aged_only,1,Coronary_EC
Myo1b,F1_Aged,2.63290182314736e-5,aged_only,1,Coronary_EC
Myo9a,F1_Aged,5.6247006433381095e-12,aged_only,1,Coronary_EC
Naa16,F1_Aged,4.9820428860629e-4,aged_only,1,Coronary_EC
Nbas,F1_Aged,0.0706579054532002,aged_only,1,Coronary_EC
Nek9,F1_Aged,1.974725237124e-4,aged_only,1,Coronary_EC
Nhsl1,F1_Aged,0.0214015963850596,aged_only,1,Coronary_EC
Nos1ap,F1_Aged,0.00648980648881123,aged_only,1,Coronary_EC
Nsmaf,F1_Aged,7.9865988369365e-4,aged_only,1,Coronary_EC
Nufip2,F1_Aged,4.92664835292468e-11,aged_only,1,Coronary_EC
Nus1,F1_Aged,2.75520219476568e-7,aged_only,0.303852957542669,Coronary_EC
Obscn,F1_Aged,0.0928464074566354,aged_only,1,Coronary_EC
Opa1,F1_Aged,0.00212939857878881,aged_only,1,Coronary_EC
Palmd,F1_Aged,7.09743666300583e-6,aged_only,1,Coronary_EC
Parva,F1_Aged,0.0119433903965957,aged_only,1,Coronary_EC
Pcdh9,F1_Aged,0.0846492198242924,aged_only,0.590755447453449,Coronary_EC
Pds5b,F1_Aged,5.61410376425573e-5,aged_only,1,Coronary_EC
Pgm5,F1_Aged,0.006186746070298,aged_only,1,Coronary_EC
Phactr4,F1_Aged,1.16080724151836e-8,aged_only,0.104452014092963,Coronary_EC
Phip,F1_Aged,0.00175008049535494,aged_only,1,Coronary_EC
Pik3c2a,F1_Aged,1.07681916267025e-14,aged_only,1,Coronary_EC
Pik3ca,F1_Aged,1.14499416171568e-5,aged_only,0.713814832685413,Coronary_EC
Pkd2,F1_Aged,0.022551777764326,aged_only,1,Coronary_EC
Pkia,F1_Aged,1.6462976606984e-13,aged_only,1,Coronary_EC
Ppfibp2,F1_Aged,1.859359505362e-4,aged_only,1,Coronary_EC
Ppip5k1,F1_Aged,0.0232742784466971,aged_only,1,Coronary_EC
Ppm1a,F1_Aged,0.0108503164362178,aged_only,0.466308597591445,Coronary_EC
Ppp1cb,F1_Aged,0.0645244837793921,aged_only,0.176121149201619,Coronary_EC
Ppp2ca,F1_Aged,0.00677835195057031,aged_only,1,Coronary_EC
Ppp2r2a,F1_Aged,4.9496828528264905e-9,aged_only,1,Coronary_EC
Ppp4r3b,F1_Aged,0.0245109884231999,aged_only,1,Coronary_EC
Ppp6r2,F1_Aged,2.15742040470533e-5,aged_only,1,Coronary_EC
Pwwp2a,F1_Aged,0.00677835195057031,aged_only,1,Coronary_EC
Rab12,F1_Aged,7.7075627109359e-4,aged_only,1,Coronary_EC
Rab3ip,F1_Aged,0.0266252598436741,aged_only,1,Coronary_EC
Rabgap1,F1_Aged,4.960430780355571e-9,aged_only,1,Coronary_EC
Rapgef6,F1_Aged,2.0712589414497e-9,aged_only,1,Coronary_EC
Rbm39,F1_Aged,0.00324185143732902,aged_only,1,Coronary_EC
Rc3h1,F1_Aged,5.21450351076302e-5,aged_only,1,Coronary_EC
Rev3l,F1_Aged,0.0588993099774855,aged_only,1,Coronary_EC
Rfx3,F1_Aged,1.96174681101064e-10,aged_only,1,Coronary_EC
Rfx7,F1_Aged,3.87595267021728e-7,aged_only,1,Coronary_EC
Rhot1,F1_Aged,0.0583409456308562,aged_only,1,Coronary_EC
Rlf,F1_Aged,0.027159931835243,aged_only,1,Coronary_EC
Samd5,F1_Aged,0.0633116842763296,aged_only,1,Coronary_EC
Scfd2,F1_Aged,1.31147541984162e-8,aged_only,1,Coronary_EC
Scp2,F1_Aged,9.34936456207521e-8,aged_only,1,Coronary_EC
Sdccag8,F1_Aged,5.392995926047e-4,aged_only,1,Coronary_EC
Sema5a,F1_Aged,0.030684892790958,aged_only,1,Coronary_EC
Sfpq,F1_Aged,1.03090729143648e-5,aged_only,1,Coronary_EC
Sgms1,F1_Aged,0.00481257254330779,aged_only,1,Coronary_EC
Sh3pxd2a,F1_Aged,7.65096318647459e-11,aged_only,1,Coronary_EC
Shoc2,F1_Aged,1.2259174772302e-4,aged_only,1,Coronary_EC
Skap2,F1_Aged,0.0019020176600843,aged_only,1,Coronary_EC
Slc10a7,F1_Aged,4.960430780355571e-9,aged_only,1,Coronary_EC
Slc12a7,F1_Aged,9.34936456207521e-8,aged_only,1,Coronary_EC
Slfn5,F1_Aged,0.020154640183222602,aged_only,1,Coronary_EC
Smad1,F1_Aged,0.0105937524055298,aged_only,1,Coronary_EC
Smad7,F1_Aged,5.4595907192126e-6,aged_only,1,Coronary_EC
Smc6,F1_Aged,1.92885015611176e-11,aged_only,1,Coronary_EC
Smurf2,F1_Aged,0.0247371436947157,aged_only,0.393704154923379,Coronary_EC
Snx13,F1_Aged,4.5956760523886203e-10,aged_only,1,Coronary_EC
Spop,F1_Aged,1.16919028924977e-5,aged_only,1,Coronary_EC
Spred1,F1_Aged,2.46750687020829e-9,aged_only,1,Coronary_EC
Stim2,F1_Aged,8.594843588877e-4,aged_only,1,Coronary_EC
Sucla2,F1_Aged,5.92749818338843e-5,aged_only,1,Coronary_EC
Synpo,F1_Aged,0.0326686228773909,aged_only,1,Coronary_EC
Tanc1,F1_Aged,0.00628560585535346,aged_only,1,Coronary_EC
Tcp11l2,F1_Aged,0.00346757171476842,aged_only,1,Coronary_EC
Tef,F1_Aged,0.0268448756284334,aged_only,1,Coronary_EC
Tent2,F1_Aged,0.00472676522917711,aged_only,1,Coronary_EC
Tet2,F1_Aged,0.00490735324793801,aged_only,0.511686299327205,Coronary_EC
Tlk1,F1_Aged,0.00355855074865969,aged_only,0.501754290235741,Coronary_EC
Tns3,F1_Aged,2.05875595244325e-7,aged_only,1,Coronary_EC
Trak1,F1_Aged,1.14499416171568e-5,aged_only,1,Coronary_EC
Ttn,F1_Aged,3.9072719118693e-4,aged_only,0.180824873184505,Coronary_EC
U2surp,F1_Aged,0.0050024650317356,aged_only,1,Coronary_EC
Ube3a,F1_Aged,3.48275470685498e-7,aged_only,1,Coronary_EC
Ube3c,F1_Aged,4.4308845346099e-4,aged_only,1,Coronary_EC
Ubl3,F1_Aged,2.28669830831078e-7,aged_only,1,Coronary_EC
Ubr3,F1_Aged,0.00594497848241629,aged_only,1,Coronary_EC
Usp33,F1_Aged,0.00311723810292475,aged_only,1,Coronary_EC
Vapa,F1_Aged,9.754733931858381e-9,aged_only,1,Coronary_EC
Vim,F1_Aged,5.9510439631652e-4,aged_only,0.304124182255434,Coronary_EC
Virma,F1_Aged,9.5078040712231e-4,aged_only,1,Coronary_EC
Vps8,F1_Aged,3.50845333808345e-5,aged_only,0.834336979705691,Coronary_EC
Wapl,F1_Aged,0.00361406629719995,aged_only,1,Coronary_EC
Yaf2,F1_Aged,1.6367070788875e-4,aged_only,1,Coronary_EC
Ythdc1,F1_Aged,3.74792775513259e-6,aged_only,1,Coronary_EC
Zbtb16,F1_Aged,0.0165683640927377,aged_only,1,Coronary_EC
Zdhhc14,F1_Aged,1.4253500666589298e-11,aged_only,1,Coronary_EC
Zfp148,F1_Aged,0.0411217468342391,aged_only,1,Coronary_EC
Zfp280d,F1_Aged,9.01845585386404e-8,aged_only,1,Coronary_EC
Zfp608,F1_Aged,1.8366493492017201e-9,aged_only,1,Coronary_EC
Zfp871,F1_Aged,2.0404060613936e-4,aged_only,1,Coronary_EC
Zfyve16,F1_Aged,6.61824688315663e-7,aged_only,1,Coronary_EC
Zmym4,F1_Aged,0.0633116842763296,aged_only,1,Coronary_EC
Znrf3,F1_Aged,1.51355972280014e-5,aged_only,1,Coronary_EC
Ablim3,F1_Young,8.60989863183e-5,young_only,1,Coronary_EC
Acox1,F1_Young,1.8033806672084601e-07,young_only,1,Coronary_EC
Adam10,F1_Young,7.13772774801279e-5,young_only,1,Coronary_EC
Adam19,F1_Young,0.00876890675214966,young_only,1,Coronary_EC
Adarb1,F1_Young,4.386013055789e-4,young_only,1,Coronary_EC
Adipor2,F1_Young,1.80410296922357e-8,young_only,1,Coronary_EC
Agmo,F1_Young,0.0116670054918637,young_only,1,Coronary_EC
Angpt1,F1_Young,7.74855699749514e-5,young_only,1,Coronary_EC
Ankrd1,F1_Young,7.7633860345373e-4,young_only,1,Coronary_EC
Ap2b1,F1_Young,4.21829578450367e-6,young_only,1,Coronary_EC
Aplp2,F1_Young,7.54362004369274e-5,young_only,1,Coronary_EC
Arid5b,F1_Young,7.2753578023882e-4,young_only,1,Coronary_EC
Arnt,F1_Young,0.0015852246315393,young_only,0.277804123248992,Coronary_EC
Asb15,F1_Young,1.0821103731677e-8,young_only,1,Coronary_EC
Asb2,F1_Young,1.1994938262717e-4,young_only,1,Coronary_EC
Ate1,F1_Young,0.0254526423733223,young_only,1,Coronary_EC
Atp11a,F1_Young,6.978938728868571e-9,young_only,1,Coronary_EC
Bach2,F1_Young,0.0120688094475318,young_only,1,Coronary_EC
Baz1b,F1_Young,0.0101921261339334,young_only,1,Coronary_EC
Bckdhb,F1_Young,2.14386968235909e-5,young_only,1,Coronary_EC
Btg2,F1_Young,2.0753049376949e-6,young_only,1,Coronary_EC
Btrc,F1_Young,8.83487133356723e-6,young_only,1,Coronary_EC
Camkmt,F1_Young,0.013416623993001,young_only,1,Coronary_EC
Cbfa2t2,F1_Young,0.0111662539149226,young_only,1,Coronary_EC
Ccnl2,F1_Young,0.0963587522327097,young_only,1,Coronary_EC
Ccnt2,F1_Young,1.5091031879208e-9,young_only,1,Coronary_EC
Cdc27,F1_Young,0.00248160707741544,young_only,1,Coronary_EC
Cdc42,F1_Young,0.0016772787535372,young_only,1,Coronary_EC
Cdk8,F1_Young,1.14290451303178e-5,young_only,1,Coronary_EC
Cdv3,F1_Young,4.21335739356195e-7,young_only,1,Coronary_EC
Cert1,F1_Young,0.0811724872211494,young_only,1,Coronary_EC
Ckap5,F1_Young,2.01455312200973e-6,young_only,1,Coronary_EC
Clec1a,F1_Young,0.0548049624513791,young_only,1,Coronary_EC
Clip4,F1_Young,8.9310027936013e-5,young_only,0.814096562562568,Coronary_EC
Cltc,F1_Young,1.49358486063205e-8,young_only,1,Coronary_EC
Col5a2,F1_Young,1.89863364593006e-5,young_only,1,Coronary_EC
